model_date,timestamp,state_abb,party,variable,metric,value
14/08/2024,2024-08-15T00:27:54Z,MO,DEM,state vote dem margin,lower,-0.3451
14/08/2024,2024-08-15T00:27:54Z,MT,DEM,state vote dem margin,lower,-0.35
14/08/2024,2024-08-15T00:27:54Z,IN,DEM,state vote dem margin,lower,-0.3498
14/08/2024,2024-08-15T00:27:54Z,MS,DEM,state vote dem margin,lower,-0.3565
14/08/2024,2024-08-15T00:27:54Z,LA,DEM,state vote dem margin,lower,-0.375
14/08/2024,2024-08-15T00:27:54Z,NE,DEM,state vote dem margin,lower,-0.3799
14/08/2024,2024-08-15T00:27:54Z,UT,DEM,state vote dem margin,lower,-0.3938
14/08/2024,2024-08-15T00:27:54Z,TN,DEM,state vote dem margin,lower,-0.4187
14/08/2024,2024-08-15T00:27:54Z,AL,DEM,state vote dem margin,lower,-0.4392
14/08/2024,2024-08-15T00:27:54Z,KY,DEM,state vote dem margin,lower,-0.4432
14/08/2024,2024-08-15T00:27:54Z,SD,DEM,state vote dem margin,lower,-0.4445
14/08/2024,2024-08-15T00:27:54Z,AR,DEM,state vote dem margin,lower,-0.4595
14/08/2024,2024-08-15T00:27:54Z,ID,DEM,state vote dem margin,lower,-0.4877
14/08/2024,2024-08-15T00:27:54Z,OK,DEM,state vote dem margin,lower,-0.5097
14/08/2024,2024-08-15T00:27:54Z,ND,DEM,state vote dem margin,lower,-0.5136
14/08/2024,2024-08-15T00:27:54Z,WV,DEM,state vote dem margin,lower,-0.5621
14/08/2024,2024-08-15T00:27:54Z,WY,DEM,state vote dem margin,lower,-0.6046
14/08/2024,2024-08-15T00:27:54Z,NE-03,DEM,state vote dem margin,lower,-0.6874
14/08/2024,2024-08-15T00:27:54Z,DC,DEM,state vote dem margin,upper,0.9555
14/08/2024,2024-08-15T00:27:54Z,VT,DEM,state vote dem margin,upper,0.5014
14/08/2024,2024-08-15T00:27:54Z,MA,DEM,state vote dem margin,upper,48.44%
14/08/2024,2024-08-15T00:27:54Z,MD,DEM,state vote dem margin,upper,0.4804
14/08/2024,2024-08-15T00:27:54Z,HI,DEM,state vote dem margin,upper,0.447
14/08/2024,2024-08-15T00:27:54Z,CA,DEM,state vote dem margin,upper,0.4475
14/08/2024,2024-08-15T00:27:54Z,ME-01,DEM,state vote dem margin,upper,0.3885
14/08/2024,2024-08-15T00:27:54Z,NY,DEM,state vote dem margin,upper,0.3808
14/08/2024,2024-08-15T00:27:54Z,RI,DEM,state vote dem margin,upper,0.3668
14/08/2024,2024-08-15T00:27:54Z,CT,DEM,state vote dem margin,upper,0.361
14/08/2024,2024-08-15T00:27:54Z,WA,DEM,state vote dem margin,upper,0.349
14/08/2024,2024-08-15T00:27:54Z,DE,DEM,state vote dem margin,upper,0.3435
14/08/2024,2024-08-15T00:27:54Z,IL,DEM,state vote dem margin,upper,0.3312
14/08/2024,2024-08-15T00:27:54Z,NJ,DEM,state vote dem margin,upper,0.3254
14/08/2024,2024-08-15T00:27:54Z,OR,DEM,state vote dem margin,upper,0.3197
14/08/2024,2024-08-15T00:27:54Z,CO,DEM,state vote dem margin,upper,0.2991
14/08/2024,2024-08-15T00:27:54Z,NM,DEM,state vote dem margin,upper,0.2742
14/08/2024,2024-08-15T00:27:54Z,VA,DEM,state vote dem margin,upper,0.2685
14/08/2024,2024-08-15T00:27:54Z,ME,DEM,state vote dem margin,upper,0.2574
14/08/2024,2024-08-15T00:27:54Z,MN,DEM,state vote dem margin,upper,0.2499
14/08/2024,2024-08-15T00:27:54Z,NH,DEM,state vote dem margin,upper,0.2434
14/08/2024,2024-08-15T00:27:54Z,NE-02,DEM,state vote dem margin,upper,0.2337
14/08/2024,2024-08-15T00:27:54Z,MI,DEM,state vote dem margin,upper,0.2114
14/08/2024,2024-08-15T00:27:54Z,WI,DEM,state vote dem margin,upper,0.2043
14/08/2024,2024-08-15T00:27:54Z,PA,DEM,state vote dem margin,upper,0.1923
14/08/2024,2024-08-15T00:27:54Z,NV,DEM,state vote dem margin,upper,0.1899
14/08/2024,2024-08-15T00:27:54Z,AZ,DEM,state vote dem margin,upper,0.1854
14/08/2024,2024-08-15T00:27:54Z,GA,DEM,state vote dem margin,upper,0.1779
14/08/2024,2024-08-15T00:27:54Z,NC,DEM,state vote dem margin,upper,0.17
14/08/2024,2024-08-15T00:27:54Z,FL,DEM,state vote dem margin,upper,0.1441
14/08/2024,2024-08-15T00:27:54Z,TX,DEM,state vote dem margin,upper,0.116
14/08/2024,2024-08-15T00:27:54Z,ME-02,DEM,state vote dem margin,upper,0.1034
14/08/2024,2024-08-15T00:27:54Z,OH,DEM,state vote dem margin,upper,0.0931
14/08/2024,2024-08-15T00:27:54Z,IA,DEM,state vote dem margin,upper,0.0926
14/08/2024,2024-08-15T00:27:54Z,AK,DEM,state vote dem margin,upper,0.0705
14/08/2024,2024-08-15T00:27:54Z,SC,DEM,state vote dem margin,upper,0.0566
14/08/2024,2024-08-15T00:27:54Z,KS,DEM,state vote dem margin,upper,0.0272
14/08/2024,2024-08-15T00:27:54Z,NE-01,DEM,state vote dem margin,upper,0.0238
14/08/2024,2024-08-15T00:27:54Z,MO,DEM,state vote dem margin,upper,0.0207
14/08/2024,2024-08-15T00:27:54Z,MT,DEM,state vote dem margin,upper,0.0142
14/08/2024,2024-08-15T00:27:54Z,IN,DEM,state vote dem margin,upper,0.0138
14/08/2024,2024-08-15T00:27:54Z,MS,DEM,state vote dem margin,upper,0.0083
14/08/2024,2024-08-15T00:27:54Z,LA,DEM,state vote dem margin,upper,-0.0132
14/08/2024,2024-08-15T00:27:54Z,NE,DEM,state vote dem margin,upper,-0.0174
14/08/2024,2024-08-15T00:27:54Z,UT,DEM,state vote dem margin,upper,-0.0342
14/08/2024,2024-08-15T00:27:54Z,TN,DEM,state vote dem margin,upper,-0.058
14/08/2024,2024-08-15T00:27:54Z,AL,DEM,state vote dem margin,upper,-0.0813
14/08/2024,2024-08-15T00:27:54Z,KY,DEM,state vote dem margin,upper,-0.0841
14/08/2024,2024-08-15T00:27:54Z,SD,DEM,state vote dem margin,upper,-0.0882
14/08/2024,2024-08-15T00:27:54Z,AR,DEM,state vote dem margin,upper,-0.1026
14/08/2024,2024-08-15T00:27:54Z,ID,DEM,state vote dem margin,upper,-0.1364
14/08/2024,2024-08-15T00:27:54Z,OK,DEM,state vote dem margin,upper,-0.1611
14/08/2024,2024-08-15T00:27:54Z,ND,DEM,state vote dem margin,upper,-0.164
14/08/2024,2024-08-15T00:27:54Z,WV,DEM,state vote dem margin,upper,-0.2194
14/08/2024,2024-08-15T00:27:54Z,WY,DEM,state vote dem margin,upper,-0.2675
14/08/2024,2024-08-15T00:27:54Z,NE-03,DEM,state vote dem margin,upper,-0.3678
14/08/2024,2024-08-15T00:27:54Z,DC,DEM,state vote dem margin,median,0.842
14/08/2024,2024-08-15T00:27:54Z,VT,DEM,state vote dem margin,median,0.331
14/08/2024,2024-08-15T00:27:54Z,MA,DEM,state vote dem margin,median,31.25%
14/08/2024,2024-08-15T00:27:54Z,MD,DEM,state vote dem margin,median,0.3095
14/08/2024,2024-08-15T00:27:54Z,HI,DEM,state vote dem margin,median,0.2708
14/08/2024,2024-08-15T00:27:54Z,CA,DEM,state vote dem margin,median,0.2689
14/08/2024,2024-08-15T00:27:54Z,ME-01,DEM,state vote dem margin,median,0.2102
14/08/2024,2024-08-15T00:27:54Z,NY,DEM,state vote dem margin,median,0.2015
14/08/2024,2024-08-15T00:27:54Z,RI,DEM,state vote dem margin,median,0.1884
14/08/2024,2024-08-15T00:27:54Z,CT,DEM,state vote dem margin,median,0.1793
14/08/2024,2024-08-15T00:27:54Z,WA,DEM,state vote dem margin,median,0.1681
14/08/2024,2024-08-15T00:27:54Z,DE,DEM,state vote dem margin,median,0.1627
14/08/2024,2024-08-15T00:27:54Z,IL,DEM,state vote dem margin,median,0.1495
14/08/2024,2024-08-15T00:27:54Z,NJ,DEM,state vote dem margin,median,0.1399
14/08/2024,2024-08-15T00:27:54Z,OR,DEM,state vote dem margin,median,0.1368
14/08/2024,2024-08-15T00:27:54Z,CO,DEM,state vote dem margin,median,0.1165
14/08/2024,2024-08-15T00:27:54Z,NM,DEM,state vote dem margin,median,0.0895
14/08/2024,2024-08-15T00:27:54Z,VA,DEM,state vote dem margin,median,0.0823
14/08/2024,2024-08-15T00:27:54Z,ME,DEM,state vote dem margin,median,0.075
14/08/2024,2024-08-15T00:27:54Z,MN,DEM,state vote dem margin,median,0.066
14/08/2024,2024-08-15T00:27:54Z,NH,DEM,state vote dem margin,median,0.061
14/08/2024,2024-08-15T00:27:54Z,NE-02,DEM,state vote dem margin,median,0.0472
14/08/2024,2024-08-15T00:27:54Z,MI,DEM,state vote dem margin,median,0.0247
14/08/2024,2024-08-15T00:27:54Z,WI,DEM,state vote dem margin,median,0.0187
14/08/2024,2024-08-15T00:27:54Z,PA,DEM,state vote dem margin,median,0.0099
14/08/2024,2024-08-15T00:27:54Z,NV,DEM,state vote dem margin,median,0.0021
14/08/2024,2024-08-15T00:27:54Z,AZ,DEM,state vote dem margin,median,8.00E-04
14/08/2024,2024-08-15T00:27:54Z,GA,DEM,state vote dem margin,median,-0.0077
14/08/2024,2024-08-15T00:27:54Z,NC,DEM,state vote dem margin,median,-0.0148
14/08/2024,2024-08-15T00:27:54Z,FL,DEM,state vote dem margin,median,-0.0438
14/08/2024,2024-08-15T00:27:54Z,TX,DEM,state vote dem margin,median,-0.0692
14/08/2024,2024-08-15T00:27:54Z,ME-02,DEM,state vote dem margin,median,-0.085
14/08/2024,2024-08-15T00:27:54Z,OH,DEM,state vote dem margin,median,-0.0928
14/08/2024,2024-08-15T00:27:54Z,IA,DEM,state vote dem margin,median,-0.096
14/08/2024,2024-08-15T00:27:54Z,AK,DEM,state vote dem margin,median,-0.1158
14/08/2024,2024-08-15T00:27:54Z,SC,DEM,state vote dem margin,median,-0.1287
14/08/2024,2024-08-15T00:27:54Z,KS,DEM,state vote dem margin,median,-0.1575
14/08/2024,2024-08-15T00:27:54Z,NE-01,DEM,state vote dem margin,median,-0.1615
14/08/2024,2024-08-15T00:27:54Z,MO,DEM,state vote dem margin,median,-0.1662
14/08/2024,2024-08-15T00:27:54Z,MT,DEM,state vote dem margin,median,-0.17
14/08/2024,2024-08-15T00:27:54Z,IN,DEM,state vote dem margin,median,-0.1715
14/08/2024,2024-08-15T00:27:54Z,MS,DEM,state vote dem margin,median,-0.1766
14/08/2024,2024-08-15T00:27:54Z,LA,DEM,state vote dem margin,median,-0.196
14/08/2024,2024-08-15T00:27:54Z,NE,DEM,state vote dem margin,median,-0.2026
14/08/2024,2024-08-15T00:27:54Z,UT,DEM,state vote dem margin,median,-0.2172
14/08/2024,2024-08-15T00:27:54Z,TN,DEM,state vote dem margin,median,-0.2428
14/08/2024,2024-08-15T00:27:54Z,AL,DEM,state vote dem margin,median,-0.2651
14/08/2024,2024-08-15T00:27:54Z,KY,DEM,state vote dem margin,median,-0.27
14/08/2024,2024-08-15T00:27:54Z,SD,DEM,state vote dem margin,median,-0.2718
14/08/2024,2024-08-15T00:27:54Z,AR,DEM,state vote dem margin,median,-0.2859
14/08/2024,2024-08-15T00:27:54Z,ID,DEM,state vote dem margin,median,-0.3179
14/08/2024,2024-08-15T00:27:54Z,OK,DEM,state vote dem margin,median,-0.3408
14/08/2024,2024-08-15T00:27:54Z,ND,DEM,state vote dem margin,median,-0.343
14/08/2024,2024-08-15T00:27:54Z,WV,DEM,state vote dem margin,median,-0.3977
14/08/2024,2024-08-15T00:27:54Z,WY,DEM,state vote dem margin,median,-0.4432
14/08/2024,2024-08-15T00:27:54Z,NE-03,DEM,state vote dem margin,median,-0.5372
14/08/2024,2024-08-15T00:27:54Z,WY,REP,state vote,p_win,1
14/08/2024,2024-08-15T00:27:54Z,WY,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,WY,DEM,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,WV,REP,state vote,p_win,0.9999
14/08/2024,2024-08-15T00:27:54Z,WV,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,WV,DEM,state vote,p_win,1.00E-04
14/08/2024,2024-08-15T00:27:54Z,WI,REP,state vote,p_win,0.42
14/08/2024,2024-08-15T00:27:54Z,WI,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,WI,DEM,state vote,p_win,0.58
14/08/2024,2024-08-15T00:27:54Z,WA,REP,state vote,p_win,0.0348
14/08/2024,2024-08-15T00:27:54Z,WA,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,WA,DEM,state vote,p_win,0.9652
14/08/2024,2024-08-15T00:27:54Z,VT,REP,state vote,p_win,7.00E-04
14/08/2024,2024-08-15T00:27:54Z,VT,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,VT,DEM,state vote,p_win,0.9993
14/08/2024,2024-08-15T00:27:54Z,VA,REP,state vote,p_win,0.182
14/08/2024,2024-08-15T00:27:54Z,VA,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,VA,DEM,state vote,p_win,0.818
14/08/2024,2024-08-15T00:27:54Z,UT,REP,state vote,p_win,0.9889
14/08/2024,2024-08-15T00:27:54Z,UT,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,UT,DEM,state vote,p_win,0.0111
14/08/2024,2024-08-15T00:27:54Z,TX,REP,state vote,p_win,0.7739
14/08/2024,2024-08-15T00:27:54Z,TX,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,TX,DEM,state vote,p_win,0.2261
14/08/2024,2024-08-15T00:27:54Z,TN,REP,state vote,p_win,0.9935
14/08/2024,2024-08-15T00:27:54Z,TN,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,TN,DEM,state vote,p_win,0.0065
14/08/2024,2024-08-15T00:27:54Z,SD,REP,state vote,p_win,0.9968
14/08/2024,2024-08-15T00:27:54Z,SD,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,SD,DEM,state vote,p_win,0.0032
14/08/2024,2024-08-15T00:27:54Z,SC,REP,state vote,p_win,0.918
14/08/2024,2024-08-15T00:27:54Z,SC,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,SC,DEM,state vote,p_win,0.082
14/08/2024,2024-08-15T00:27:54Z,RI,REP,state vote,p_win,0.023
14/08/2024,2024-08-15T00:27:54Z,RI,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,RI,DEM,state vote,p_win,0.977
14/08/2024,2024-08-15T00:27:54Z,PA,REP,state vote,p_win,0.4581
14/08/2024,2024-08-15T00:27:54Z,PA,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,PA,DEM,state vote,p_win,0.5419
14/08/2024,2024-08-15T00:27:54Z,OR,REP,state vote,p_win,0.069
14/08/2024,2024-08-15T00:27:54Z,OR,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,OR,DEM,state vote,p_win,0.931
14/08/2024,2024-08-15T00:27:54Z,OK,REP,state vote,p_win,0.9993
14/08/2024,2024-08-15T00:27:54Z,OK,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,OK,DEM,state vote,p_win,7.00E-04
14/08/2024,2024-08-15T00:27:54Z,OH,REP,state vote,p_win,0.8434
14/08/2024,2024-08-15T00:27:54Z,OH,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,OH,DEM,state vote,p_win,0.1566
14/08/2024,2024-08-15T00:27:54Z,NY,REP,state vote,p_win,0.0169
14/08/2024,2024-08-15T00:27:54Z,NY,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,NY,DEM,state vote,p_win,0.9831
14/08/2024,2024-08-15T00:27:54Z,NV,REP,state vote,p_win,0.4904
14/08/2024,2024-08-15T00:27:54Z,NV,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,NV,DEM,state vote,p_win,0.5096
14/08/2024,2024-08-15T00:27:54Z,NM,REP,state vote,p_win,0.1615
14/08/2024,2024-08-15T00:27:54Z,NM,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,NM,DEM,state vote,p_win,0.8385
14/08/2024,2024-08-15T00:27:54Z,NJ,REP,state vote,p_win,0.0648
14/08/2024,2024-08-15T00:27:54Z,NJ,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,NJ,DEM,state vote,p_win,0.9352
14/08/2024,2024-08-15T00:27:54Z,NH,REP,state vote,p_win,0.252
14/08/2024,2024-08-15T00:27:54Z,NH,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,NH,DEM,state vote,p_win,0.748
14/08/2024,2024-08-15T00:27:54Z,NE-03,REP,state vote,p_win,1
14/08/2024,2024-08-15T00:27:54Z,NE-03,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,NE-03,DEM,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,NE-02,REP,state vote,p_win,0.3021
14/08/2024,2024-08-15T00:27:54Z,NE-02,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,NE-02,DEM,state vote,p_win,0.6979
14/08/2024,2024-08-15T00:27:54Z,NE-01,REP,state vote,p_win,0.9581
14/08/2024,2024-08-15T00:27:54Z,NE-01,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,NE-01,DEM,state vote,p_win,0.0419
14/08/2024,2024-08-15T00:27:54Z,NE,REP,state vote,p_win,0.9839
14/08/2024,2024-08-15T00:27:54Z,NE,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,NE,DEM,state vote,p_win,0.0161
14/08/2024,2024-08-15T00:27:54Z,ND,REP,state vote,p_win,0.9995
14/08/2024,2024-08-15T00:27:54Z,ND,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,ND,DEM,state vote,p_win,5.00E-04
14/08/2024,2024-08-15T00:27:54Z,NC,REP,state vote,p_win,0.5641
14/08/2024,2024-08-15T00:27:54Z,NC,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,NC,DEM,state vote,p_win,0.4359
14/08/2024,2024-08-15T00:27:54Z,MT,REP,state vote,p_win,0.965
14/08/2024,2024-08-15T00:27:54Z,MT,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,MT,DEM,state vote,p_win,0.035
14/08/2024,2024-08-15T00:27:54Z,MS,REP,state vote,p_win,0.9694
14/08/2024,2024-08-15T00:27:54Z,MS,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,MS,DEM,state vote,p_win,0.0306
14/08/2024,2024-08-15T00:27:54Z,MO,REP,state vote,p_win,0.9617
14/08/2024,2024-08-15T00:27:54Z,MO,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,MO,DEM,state vote,p_win,0.0383
14/08/2024,2024-08-15T00:27:54Z,MN,REP,state vote,p_win,0.2333
14/08/2024,2024-08-15T00:27:54Z,MN,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,MN,DEM,state vote,p_win,0.7667
14/08/2024,2024-08-15T00:27:54Z,MI,REP,state vote,p_win,0.3905
14/08/2024,2024-08-15T00:27:54Z,MI,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,MI,DEM,state vote,p_win,0.6095
14/08/2024,2024-08-15T00:27:54Z,ME-02,REP,state vote,p_win,0.8213
14/08/2024,2024-08-15T00:27:54Z,ME-02,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,ME-02,DEM,state vote,p_win,0.1787
14/08/2024,2024-08-15T00:27:54Z,ME-01,REP,state vote,p_win,0.0132
14/08/2024,2024-08-15T00:27:54Z,ME-01,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,ME-01,DEM,state vote,p_win,0.9868
14/08/2024,2024-08-15T00:27:54Z,ME,REP,state vote,p_win,0.2072
14/08/2024,2024-08-15T00:27:54Z,ME,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,ME,DEM,state vote,p_win,0.7928
14/08/2024,2024-08-15T00:27:54Z,MD,REP,state vote,p_win,0.0014
14/08/2024,2024-08-15T00:27:54Z,MD,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,MD,DEM,state vote,p_win,0.9986
14/08/2024,2024-08-15T00:27:54Z,MA,REP,state vote,p_win,0.12%
14/08/2024,2024-08-15T00:27:54Z,MA,IND,state vote,p_win,0.00%
14/08/2024,2024-08-15T00:27:54Z,MA,DEM,state vote,p_win,99.88%
14/08/2024,2024-08-15T00:27:54Z,LA,REP,state vote,p_win,0.9812
14/08/2024,2024-08-15T00:27:54Z,LA,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,LA,DEM,state vote,p_win,0.0188
14/08/2024,2024-08-15T00:27:54Z,KY,REP,state vote,p_win,0.9964
14/08/2024,2024-08-15T00:27:54Z,KY,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,KY,DEM,state vote,p_win,0.0036
14/08/2024,2024-08-15T00:27:54Z,KS,REP,state vote,p_win,0.9547
14/08/2024,2024-08-15T00:27:54Z,KS,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,KS,DEM,state vote,p_win,0.0453
14/08/2024,2024-08-15T00:27:54Z,IN,REP,state vote,p_win,0.9666
14/08/2024,2024-08-15T00:27:54Z,IN,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,IN,DEM,state vote,p_win,0.0334
14/08/2024,2024-08-15T00:27:54Z,IL,REP,state vote,p_win,0.0526
14/08/2024,2024-08-15T00:27:54Z,IL,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,IL,DEM,state vote,p_win,0.9474
14/08/2024,2024-08-15T00:27:54Z,ID,REP,state vote,p_win,0.9992
14/08/2024,2024-08-15T00:27:54Z,ID,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,ID,DEM,state vote,p_win,8.00E-04
14/08/2024,2024-08-15T00:27:54Z,IA,REP,state vote,p_win,0.8535
14/08/2024,2024-08-15T00:27:54Z,IA,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,IA,DEM,state vote,p_win,0.1465
14/08/2024,2024-08-15T00:27:54Z,HI,REP,state vote,p_win,0.003
14/08/2024,2024-08-15T00:27:54Z,HI,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,HI,DEM,state vote,p_win,0.997
14/08/2024,2024-08-15T00:27:54Z,GA,REP,state vote,p_win,0.534
14/08/2024,2024-08-15T00:27:54Z,GA,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,GA,DEM,state vote,p_win,0.466
14/08/2024,2024-08-15T00:27:54Z,FL,REP,state vote,p_win,0.6814
14/08/2024,2024-08-15T00:27:54Z,FL,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,FL,DEM,state vote,p_win,0.3186
14/08/2024,2024-08-15T00:27:54Z,DE,REP,state vote,p_win,0.0439
14/08/2024,2024-08-15T00:27:54Z,DE,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,DE,DEM,state vote,p_win,0.9561
14/08/2024,2024-08-15T00:27:54Z,DC,REP,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,DC,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,DC,DEM,state vote,p_win,1
14/08/2024,2024-08-15T00:27:54Z,CT,REP,state vote,p_win,0.0272
14/08/2024,2024-08-15T00:27:54Z,CT,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,CT,DEM,state vote,p_win,0.9728
14/08/2024,2024-08-15T00:27:54Z,CO,REP,state vote,p_win,0.1052
14/08/2024,2024-08-15T00:27:54Z,CO,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,CO,DEM,state vote,p_win,0.8948
14/08/2024,2024-08-15T00:27:54Z,CA,REP,state vote,p_win,0.003
14/08/2024,2024-08-15T00:27:54Z,CA,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,CA,DEM,state vote,p_win,0.997
14/08/2024,2024-08-15T00:27:54Z,AZ,REP,state vote,p_win,0.4966
14/08/2024,2024-08-15T00:27:54Z,AZ,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,AZ,DEM,state vote,p_win,0.5034
14/08/2024,2024-08-15T00:27:54Z,AR,REP,state vote,p_win,0.9976
14/08/2024,2024-08-15T00:27:54Z,AR,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,AR,DEM,state vote,p_win,0.0024
14/08/2024,2024-08-15T00:27:54Z,AL,REP,state vote,p_win,0.9957
14/08/2024,2024-08-15T00:27:54Z,AL,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,AL,DEM,state vote,p_win,0.0043
14/08/2024,2024-08-15T00:27:54Z,AK,REP,state vote,p_win,0.8937
14/08/2024,2024-08-15T00:27:54Z,AK,IND,state vote,p_win,0
14/08/2024,2024-08-15T00:27:54Z,AK,DEM,state vote,p_win,0.1063
14/08/2024,2024-08-15T00:27:54Z,WY,REP,state vote,lower,0.5979
14/08/2024,2024-08-15T00:27:54Z,WY,IND,state vote,lower,0.0081
14/08/2024,2024-08-15T00:27:54Z,WY,DEM,state vote,lower,0.1623
14/08/2024,2024-08-15T00:27:54Z,WV,REP,state vote,lower,0.5806
14/08/2024,2024-08-15T00:27:54Z,WV,IND,state vote,lower,3.00E-04
14/08/2024,2024-08-15T00:27:54Z,WV,DEM,state vote,lower,0.1921
14/08/2024,2024-08-15T00:27:54Z,WI,REP,state vote,lower,0.3719
14/08/2024,2024-08-15T00:27:54Z,WI,IND,state vote,lower,1.00E-04
14/08/2024,2024-08-15T00:27:54Z,WI,DEM,state vote,lower,0.3899
14/08/2024,2024-08-15T00:27:54Z,WA,REP,state vote,lower,0.2912
14/08/2024,2024-08-15T00:27:54Z,WA,IND,state vote,lower,0.0077
14/08/2024,2024-08-15T00:27:54Z,WA,DEM,state vote,lower,0.4575
14/08/2024,2024-08-15T00:27:54Z,VT,REP,state vote,lower,0.2148
14/08/2024,2024-08-15T00:27:54Z,VT,IND,state vote,lower,0.0078
14/08/2024,2024-08-15T00:27:54Z,VT,DEM,state vote,lower,0.5402
14/08/2024,2024-08-15T00:27:54Z,VA,REP,state vote,lower,0.3377
14/08/2024,2024-08-15T00:27:54Z,VA,IND,state vote,lower,0.0022
14/08/2024,2024-08-15T00:27:54Z,VA,DEM,state vote,lower,0.4204
14/08/2024,2024-08-15T00:27:54Z,UT,REP,state vote,lower,0.478
14/08/2024,2024-08-15T00:27:54Z,UT,IND,state vote,lower,0.0097
14/08/2024,2024-08-15T00:27:54Z,UT,DEM,state vote,lower,0.2644
14/08/2024,2024-08-15T00:27:54Z,TX,REP,state vote,lower,0.4147
14/08/2024,2024-08-15T00:27:54Z,TX,IND,state vote,lower,1.00E-04
14/08/2024,2024-08-15T00:27:54Z,TX,DEM,state vote,lower,0.348
14/08/2024,2024-08-15T00:27:54Z,TN,REP,state vote,lower,0.5001
14/08/2024,2024-08-15T00:27:54Z,TN,IND,state vote,lower,0.0025
14/08/2024,2024-08-15T00:27:54Z,TN,DEM,state vote,lower,0.2619
14/08/2024,2024-08-15T00:27:54Z,SD,REP,state vote,lower,0.5123
14/08/2024,2024-08-15T00:27:54Z,SD,IND,state vote,lower,0.0056
14/08/2024,2024-08-15T00:27:54Z,SD,DEM,state vote,lower,0.2456
14/08/2024,2024-08-15T00:27:54Z,SC,REP,state vote,lower,0.4439
14/08/2024,2024-08-15T00:27:54Z,SC,IND,state vote,lower,1.00E-04
